element,gameweek,season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,total_points,in_dreamteam,explain,modified
183,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
184,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
185,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
186,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
187,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,10,20.2,3.4,2.0,2.6,7,7,2,9,1,0.00,0.02,0.02,1.10,2,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
188,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
189,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
190,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,5,17.8,0.4,39.0,5.7,8,3,0,8,1,0.14,0.00,0.14,1.10,2,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
191,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,14,19.6,10.4,8.0,3.8,10,5,1,11,1,0.12,0.00,0.12,1.10,4,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 11, 'points_modification': 0}]}]",False
192,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,10,26.4,47.3,9.0,8.3,3,0,2,5,1,0.02,0.31,0.33,1.10,2,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
193,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
194,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
195,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
196,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
197,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
198,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
199,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
200,5,2025-26,90,1,0,0,1,0,0,0,0,0,0,3,37,52.4,19.7,55.0,12.7,2,3,1,6,1,0.36,0.14,0.50,1.10,10,True,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 5, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 3, 'value': 3, 'points_modification': 0}]}]",False
201,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
202,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
203,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
204,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
205,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,15,19.0,6.0,0.0,2.5,7,7,0,14,1,0.00,0.04,0.04,1.10,4,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 14, 'points_modification': 0}]}]",False
206,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
207,5,2025-26,9,0,0,0,0,0,0,0,0,0,0,0,5,2.0,14.1,0.0,1.6,0,1,0,1,0,0.00,0.08,0.08,0.34,1,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 9, 'points_modification': 0}]}]",False
208,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
209,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,11,13.4,5.9,2.0,2.1,3,2,0,5,1,0.00,0.01,0.01,1.10,2,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
210,5,2025-26,80,0,0,0,1,0,0,0,0,0,0,0,6,1.6,8.8,8.0,1.8,2,0,1,3,1,0.08,0.10,0.18,0.76,2,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 80, 'points_modification': 0}]}]",False
211,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
212,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
213,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
214,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
215,5,2025-26,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,5.0,0.5,0,1,0,1,0,0.11,0.00,0.11,0.06,1,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 4, 'points_modification': 0}]}]",False
216,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
217,5,2025-26,85,0,1,0,1,0,0,0,0,0,0,1,27,26.6,22.7,9.0,5.8,2,3,0,5,1,0.02,0.03,0.05,1.04,6,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 85, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False
218,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
219,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 44, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
220,5,2025-26,4,0,0,0,2,0,0,0,0,1,1,0,-12,2.0,0.0,0.0,0.2,0,0,0,0,1,0.00,0.00,0.00,0.05,-3,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 4, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'red_cards', 'points': -3, 'value': 1, 'points_modification': 0}]}]",False
221,5,2025-26,84,0,0,0,2,0,0,0,0,0,1,0,4,9.4,0.0,0.0,0.9,2,5,0,0,0,0.00,0.00,0.00,1.79,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 84, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False
222,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
223,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
224,5,2025-26,63,0,0,0,2,0,0,0,1,0,0,0,-6,1.8,1.0,4.0,0.7,3,2,1,4,1,0.05,0.00,0.05,1.45,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 63, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
225,5,2025-26,90,0,1,0,2,0,0,0,0,0,0,0,16,27.4,32.8,4.0,6.4,6,5,3,9,1,0.00,0.16,0.16,1.84,4,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False
226,5,2025-26,90,1,0,0,2,0,0,0,1,0,0,0,23,57.4,2.3,17.0,7.7,8,2,2,10,1,0.20,0.01,0.21,1.84,8,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 6, 'value': 1, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 10, 'points_modification': 0}]}]",False
227,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
228,5,2025-26,26,0,0,0,0,0,0,0,0,0,0,0,4,0.6,1.8,4.0,0.6,0,4,0,0,0,0.00,0.01,0.01,0.39,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 26, 'points_modification': 0}]}]",False
229,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
230,5,2025-26,63,0,0,0,2,0,0,0,0,0,0,0,6,17.6,1.1,0.0,1.9,7,1,2,9,1,0.00,0.00,0.00,1.45,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 63, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}]}]",False
231,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
232,5,2025-26,83,0,0,0,2,0,0,0,1,0,0,0,3,19.6,2.1,9.0,3.1,8,6,0,8,0,0.05,0.01,0.05,1.79,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 83, 'points_modification': 0}, {'identifier': 'goals_conceded', 'points': -1, 'value': 2, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
233,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
234,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
235,5,2025-26,20,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,1,0.00,0.00,0.00,1.01,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 20, 'points_modification': 0}]}]",False
236,5,2025-26,6,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,1,0,1,1,0.00,0.00,0.00,0.05,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 6, 'points_modification': 0}]}]",False
237,5,2025-26,90,0,0,0,2,0,0,0,1,0,0,0,8,10.2,10.6,4.0,2.5,1,2,1,4,1,0.00,0.04,0.04,1.84,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
238,5,2025-26,5,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,2,0,2,1,0.00,0.00,0.00,0.05,1,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 5, 'points_modification': 0}]}]",False
239,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
240,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
241,5,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,24,19.2,20.2,2.0,4.1,3,7,5,15,1,0.03,0.04,0.07,1.84,4,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 15, 'points_modification': 0}]}]",False
242,5,2025-26,90,0,0,0,2,0,0,0,1,0,0,0,5,8.4,29.5,13.0,5.1,1,2,2,5,1,0.19,0.07,0.26,0.90,1,False,"[{'fixture': 46, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
243,5,2025-26,26,0,0,0,0,0,0,0,1,0,0,0,-7,0.0,0.8,0.0,0.0,0,0,0,0,0,0.00,0.01,0.01,0.39,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 26, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
244,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
245,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
246,5,2025-26,69,0,0,0,1,0,0,0,0,0,0,0,17,8.4,9.6,7.0,2.5,1,7,1,9,0,0.10,0.02,0.12,0.82,2,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 69, 'points_modification': 0}]}]",False
247,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
248,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
249,5,2025-26,90,0,0,0,2,0,0,0,0,0,0,0,7,8.0,15.0,8.0,3.1,1,1,1,3,1,0.00,0.03,0.03,1.84,2,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
250,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
251,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
252,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 47, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
253,5,2025-26,90,0,0,0,1,0,0,0,1,0,2,0,11,20.0,0.0,0.0,2.0,3,7,0,0,1,0.00,0.03,0.03,0.66,1,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}]}]",False
254,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
255,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
256,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,7,7.2,17.0,19.0,4.3,2,4,1,3,1,0.19,0.12,0.31,0.66,2,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
257,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,7,11.2,0.2,7.0,1.8,4,3,2,6,1,0.20,0.00,0.20,0.66,2,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
258,5,2025-26,90,1,0,0,1,0,0,0,1,0,0,1,29,50.2,40.5,25.0,11.6,2,6,3,5,1,0.28,0.10,0.38,0.66,8,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'goals_scored', 'points': 6, 'value': 1, 'points_modification': 0}, {'identifier': 'yellow_cards', 'points': -1, 'value': 1, 'points_modification': 0}, {'identifier': 'bonus', 'points': 1, 'value': 1, 'points_modification': 0}]}]",False
259,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
260,5,2025-26,90,0,1,0,1,0,0,0,0,0,0,0,25,22.0,1.4,8.0,3.1,5,2,5,10,1,0.20,0.01,0.21,0.66,7,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 10, 'points_modification': 0}]}]",False
261,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,20,32.6,4.0,0.0,3.7,13,1,4,17,1,0.00,0.00,0.00,0.66,4,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}, {'identifier': 'defensive_contribution', 'points': 2, 'value': 17, 'points_modification': 0}]}]",False
262,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
263,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
264,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
265,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
266,5,2025-26,45,0,1,0,0,0,0,0,0,0,0,0,16,24.6,16.6,21.0,6.2,1,2,1,4,0,0.14,0.23,0.37,0.34,4,False,"[{'fixture': 41, 'stats': [{'identifier': 'minutes', 'points': 1, 'value': 45, 'points_modification': 0}, {'identifier': 'assists', 'points': 3, 'value': 1, 'points_modification': 0}]}]",False
267,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
268,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
269,5,2025-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 0, 'value': 0, 'points_modification': 0}]}]",False
270,5,2025-26,64,0,0,0,1,0,0,0,0,0,0,0,8,10.0,2.8,2.0,1.5,4,2,0,6,1,0.00,0.01,0.01,0.45,2,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 64, 'points_modification': 0}]}]",False
271,5,2025-26,90,0,0,0,1,0,0,0,0,0,0,0,19,24.4,41.3,13.0,7.9,3,0,4,7,1,0.25,0.22,0.47,0.66,2,False,"[{'fixture': 49, 'stats': [{'identifier': 'minutes', 'points': 2, 'value': 90, 'points_modification': 0}]}]",False
